## [BeGaze]
## Converted from:	D:\Recorded Data\Experiment Data\Yin_2012_04_15_Pasta_autoWB.etg.data\Yin_2012_04_15_004-b74233b7-5336-48f6-95bb-450da8b37725\Yin_2012_04_15_004-1-recording.idf
## Date:	01.01.2001 00:04:55
## Version:	BeGaze 3.3.56
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	20076
## Reversed:	none
## [Run]
## Subject:	Yin_2012_04_15_004
## Description:	Run1
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info
806537992	SMP	1	650.09	772.41	00:09:23:07		Fixation
806574554	SMP	1	652.03	771.65	00:09:23:08		Fixation
806606524	SMP	1	654.25	771.73	00:09:23:09		Fixation
806633666	SMP	1	655.62	771.32	00:09:23:10		Fixation
806699890	SMP	1	658.53	773.32	00:09:23:11		Fixation
806736406	SMP	1	661.39	773.65	00:09:23:11		Fixation
806769033	SMP	1	662.75	772.99	00:09:23:12		Fixation
806799428	SMP	1	662.30	772.03	00:09:23:13		Fixation
806865337	SMP	1	658.88	769.78	00:09:23:15		Saccade
806898640	SMP	1	688.61	782.01	00:09:23:15		Saccade
806932220	SMP	1	691.65	781.33	00:09:23:16		Saccade
806966822	SMP	1	686.19	746.14	00:09:23:17		Fixation
806998593	SMP	1	689.09	753.05	00:09:23:18		Fixation
807032255	SMP	1	664.85	771.38	00:09:23:19		Fixation
807066445	SMP	1	666.80	769.38	00:09:23:19		Fixation
807098901	SMP	1	670.43	770.63	00:09:23:20		Fixation
807132218	SMP	1	670.17	768.89	00:09:23:21		Fixation
807165045	SMP	1	670.43	768.42	00:09:23:22		Saccade
807199066	SMP	1	636.37	801.46	00:09:23:23		Saccade
807233301	SMP	1	631.64	801.35	00:09:23:23		Fixation
807265114	SMP	1	629.40	803.65	00:09:24:00		Fixation
807297086	SMP	1	627.54	799.72	00:09:24:01		Saccade
807332165	SMP	1	600.63	746.08	00:09:24:02		Saccade
807366976	SMP	1	602.18	741.69	00:09:24:02		Fixation
807399191	SMP	1	604.54	742.49	00:09:24:04		Fixation
807434715	SMP	1	608.11	742.40	00:09:24:04		Fixation
807469765	SMP	1	610.54	741.06	00:09:24:06		Saccade
807502494	SMP	1	629.34	734.95	00:09:24:07		Saccade
807533202	SMP	1	632.55	734.02	00:09:24:07		Blink
807565667	SMP	1	635.94	733.35	00:09:24:08		Blink
807599163	SMP	1	636.18	731.46	00:09:24:09		Blink
807631601	SMP	1	670.21	752.39	00:09:24:09		Blink
807696887	SMP	1	706.42	763.40	00:09:24:10		Blink
807730042	SMP	1	699.38	769.16	00:09:24:11		Blink
807763351	SMP	1	696.44	773.45	00:09:24:12		Blink
807798172	SMP	1	695.19	773.02	00:09:24:13		Blink
807831901	SMP	1	692.17	771.52	00:09:24:14		Saccade
807865173	SMP	1	774.44	815.12	00:09:24:15		Saccade
807897000	SMP	1	799.98	795.73	00:09:24:16		Saccade
807931180	SMP	1	795.62	779.56	00:09:24:16		Blink
807979367	SMP	1	799.57	785.72	00:09:24:17		Blink
808030436	SMP	1	778.27	776.32	00:09:24:19		Blink
808064615	SMP	1	779.43	768.67	00:09:24:19		Blink
808102244	SMP	1	774.36	774.55	00:09:24:20		Blink
808130797	SMP	1	775.51	768.53	00:09:24:21		Blink
808164373	SMP	1	739.92	761.29	00:09:24:22		Blink
808198843	SMP	1	702.68	778.13	00:09:24:22		Blink
808230391	SMP	1	707.22	739.58	00:09:24:23		Blink
808264371	SMP	1	705.73	739.49	00:09:25:00		Blink
808297080	SMP	1	703.04	742.50	00:09:25:01		Blink
808334479	SMP	1	691.20	766.27	00:09:25:02		Blink
808364277	SMP	1	684.48	785.88	00:09:25:03		Blink
808397477	SMP	1	681.95	789.83	00:09:25:04		Blink
808431073	SMP	1	682.04	787.88	00:09:25:05		Blink
808463641	SMP	1	674.26	817.06	00:09:25:06		Blink
808497506	SMP	1	653.73	813.90	00:09:25:06		Blink
808538961	SMP	1	681.75	833.04	00:09:25:06		Blink
808562624	SMP	1	686.24	881.76	00:09:25:08		Blink
808597222	SMP	1	710.15	876.32	00:09:25:09		Blink
808631428	SMP	1	569.94	816.41	00:09:25:09		Blink
808662965	SMP	1	572.28	822.33	00:09:25:10		Blink
808697073	SMP	1	572.48	822.39	00:09:25:10		Blink
808729698	SMP	1	594.38	843.18	00:09:25:12		Blink
808763781	SMP	1	916.11	1111.40	00:09:25:12		Blink
808798773	SMP	1	868.02	869.28	00:09:25:13		Blink
808840925	SMP	1	808.82	842.92	00:09:25:14		Blink
808863922	SMP	1	862.11	788.08	00:09:25:15		Blink
808898348	SMP	1	914.28	759.02	00:09:25:16		Fixation
808934043	SMP	1	891.82	751.71	00:09:25:16		Fixation
808974040	SMP	1	852.67	802.40	00:09:25:17		Fixation
808997283	SMP	1	843.76	768.89	00:09:25:18		Saccade
809031476	SMP	1	806.85	818.81	00:09:25:19		Saccade
809064914	SMP	1	780.43	829.76	00:09:25:20		Fixation
809097726	SMP	1	734.61	838.12	00:09:25:21		Fixation
809130137	SMP	1	708.79	843.86	00:09:25:22		Blink
809161751	SMP	1	681.93	856.58	00:09:25:23		Blink
809195660	SMP	1	693.63	848.63	00:09:26:00		Blink
809234116	SMP	1	712.65	800.99	00:09:26:00		Blink
809261696	SMP	1	806.60	807.83	00:09:26:01		Blink
809294391	SMP	1	1010.58	656.57	00:09:26:02		Blink
809328147	SMP	1	1106.85	861.12	00:09:26:02		Blink
809364379	SMP	1	1167.39	1004.97	00:09:26:03		Blink
809395917	SMP	1	1142.57	665.33	00:09:26:03		Blink
809433806	SMP	1	1165.09	665.83	00:09:26:04		Blink
809460706	SMP	1	1264.38	665.12	00:09:26:05		Blink
809497166	SMP	1	1320.58	698.30	00:09:26:05		Blink
809528541	SMP	1	1381.36	735.29	00:09:26:07		Blink
809561902	SMP	1	1410.60	711.92	00:09:26:07		Blink
809601136	SMP	1	1389.11	711.98	00:09:26:09		Blink
809630080	SMP	1	1357.21	810.88	00:09:26:09		Blink
809661479	SMP	1	1309.23	764.76	00:09:26:11		Blink
809696450	SMP	1	1113.27	759.74	00:09:26:11		Blink
809728070	SMP	1	1039.66	740.17	00:09:26:12		Blink
809760593	SMP	1	1015.46	774.92	00:09:26:12		Blink
809794273	SMP	1	1048.12	882.51	00:09:26:13		Blink
809826245	SMP	1	991.33	867.66	00:09:26:13		Fixation
809860253	SMP	1	949.99	874.11	00:09:26:15		Fixation
809893439	SMP	1	896.84	846.90	00:09:26:15		Fixation
809926284	SMP	1	856.37	833.57	00:09:26:16		Fixation
809960332	SMP	1	826.35	816.58	00:09:26:17		Fixation
809992966	SMP	1	795.21	808.38	00:09:26:18		Fixation
810027413	SMP	1	764.40	803.74	00:09:26:18		Fixation
810059812	SMP	1	740.11	798.03	00:09:26:19		Fixation
810092284	SMP	1	712.52	791.58	00:09:26:20		Fixation
810125886	SMP	1	695.09	778.02	00:09:26:21		Fixation
810159959	SMP	1	686.13	775.40	00:09:26:22		Fixation
810193010	SMP	1	659.84	773.56	00:09:26:22		Fixation
810226400	SMP	1	639.74	767.14	00:09:26:23		Fixation
810259400	SMP	1	621.45	762.97	00:09:27:01		Fixation
810293839	SMP	1	599.25	757.40	00:09:27:01		Fixation
810326666	SMP	1	580.44	753.66	00:09:27:02		Fixation
810359093	SMP	1	569.27	752.89	00:09:27:03		Fixation
810391581	SMP	1	562.74	747.48	00:09:27:04		Fixation
810427222	SMP	1	553.42	744.61	00:09:27:04		Saccade
810459909	SMP	1	456.51	726.38	00:09:27:05		Saccade
810494068	SMP	1	459.19	722.41	00:09:27:06		Fixation
810526549	SMP	1	463.63	705.41	00:09:27:07		Fixation
810592968	SMP	1	458.16	686.56	00:09:27:07		Fixation
810627358	SMP	1	455.56	673.24	00:09:27:09		Saccade
810661227	SMP	1	442.85	664.29	00:09:27:10		Saccade
810699479	SMP	1	433.00	658.56	00:09:27:12		Saccade
810726518	SMP	1	414.56	658.67	00:09:27:12		-
810828921	SMP	1	400.13	643.61	00:09:27:14		Saccade
810835016	SMP	1	260.80	645.59	00:09:27:15		Saccade
810873713	SMP	1	257.43	642.35	00:09:27:15		Fixation
810901895	SMP	1	287.18	652.59	00:09:27:16		Fixation
810929290	SMP	1	294.33	651.38	00:09:27:17		Fixation
810963042	SMP	1	327.88	668.11	00:09:27:18		Saccade
810995584	SMP	1	372.32	701.06	00:09:27:18		Saccade
811027673	SMP	1	382.54	709.89	00:09:27:18		Saccade
811059056	SMP	1	378.88	572.76	00:09:27:20		Saccade
811100712	SMP	1	418.08	554.85	00:09:27:20		Blink
811136921	SMP	1	417.68	552.96	00:09:27:22		Blink
811184444	SMP	1	417.67	552.84	00:09:27:22		Blink
811196025	SMP	1	456.68	566.11	00:09:27:23		Blink
811234041	SMP	1	519.36	591.41	00:09:28:00		Blink
811260946	SMP	1	544.11	607.07	00:09:28:01		Fixation
811298150	SMP	1	563.93	617.33	00:09:28:01		Fixation
811331670	SMP	1	555.52	652.68	00:09:28:01		Fixation
811372508	SMP	1	578.66	659.84	00:09:28:03		Fixation
811396154	SMP	1	570.96	674.61	00:09:28:04		Fixation
811439032	SMP	1	592.51	670.73	00:09:28:05		Fixation
811463402	SMP	1	599.38	680.82	00:09:28:06		Fixation
811494177	SMP	1	602.18	685.67	00:09:28:07		Fixation
811526365	SMP	1	615.01	708.42	00:09:28:07		Fixation
811560012	SMP	1	624.71	722.33	00:09:28:08		Fixation
811590073	SMP	1	633.46	743.93	00:09:28:09		Fixation
811624134	SMP	1	645.78	763.50	00:09:28:10		Fixation
811657039	SMP	1	656.16	786.63	00:09:28:11		Fixation
811694290	SMP	1	664.33	783.59	00:09:28:12		Fixation
811731140	SMP	1	674.61	780.28	00:09:28:13		Fixation
811763079	SMP	1	679.59	774.57	00:09:28:13		Fixation
811795755	SMP	1	687.82	770.44	00:09:28:14		Fixation
811837231	SMP	1	694.75	755.71	00:09:28:15		Saccade
811858823	SMP	1	691.98	732.34	00:09:28:16		Saccade
811893160	SMP	1	687.86	732.08	00:09:28:16		Saccade
811933487	SMP	1	646.48	851.58	00:09:28:17		Saccade
811958501	SMP	1	656.50	851.96	00:09:28:19		Fixation
811996419	SMP	1	665.99	834.74	00:09:28:20		Fixation
812057673	SMP	1	670.44	810.71	00:09:28:20		Fixation
812090645	SMP	1	673.45	804.80	00:09:28:20		Fixation
812133636	SMP	1	675.85	800.88	00:09:28:21		Fixation
812161267	SMP	1	676.80	795.71	00:09:28:22		Saccade
812195990	SMP	1	681.55	783.40	00:09:28:23		Saccade
812226054	SMP	1	685.60	776.61	00:09:29:01		Fixation
812258772	SMP	1	684.77	761.57	00:09:29:01		Fixation
812294444	SMP	1	690.59	767.20	00:09:29:02		Fixation
812357315	SMP	1	691.97	754.29	00:09:29:03		Fixation
812388430	SMP	1	697.88	747.93	00:09:29:04		Fixation
812425694	SMP	1	700.38	742.77	00:09:29:05		Saccade
812457119	SMP	1	735.00	668.34	00:09:29:05		Saccade
812494637	SMP	1	734.60	665.15	00:09:29:07		Fixation
812526946	SMP	1	733.21	662.82	00:09:29:08		Fixation
812557809	SMP	1	727.99	661.91	00:09:29:08		Fixation
812591255	SMP	1	724.39	667.00	00:09:29:10		Saccade
812658193	SMP	1	657.91	607.67	00:09:29:10		Saccade
812688412	SMP	1	658.35	604.31	00:09:29:11		Fixation
812723168	SMP	1	657.12	602.99	00:09:29:12		Fixation
812758847	SMP	1	655.63	602.57	00:09:29:13		Fixation
812792407	SMP	1	655.24	603.52	00:09:29:13		Fixation
812854911	SMP	1	648.01	596.78	00:09:29:14		Saccade
812889317	SMP	1	645.92	594.75	00:09:29:15		Saccade
812922414	SMP	1	730.09	641.34	00:09:29:17		Saccade
812955409	SMP	1	746.05	651.16	00:09:29:17		Fixation
812989177	SMP	1	735.42	648.87	00:09:29:18		Fixation
813023859	SMP	1	724.14	645.62	00:09:29:19		Fixation
813054921	SMP	1	712.87	637.55	00:09:29:19		Fixation
813089847	SMP	1	701.93	628.66	00:09:29:20		Fixation
813154112	SMP	1	685.18	608.89	00:09:29:21		Fixation
813187996	SMP	1	680.00	597.94	00:09:29:22		Fixation
813222982	SMP	1	670.90	644.11	00:09:29:23		Saccade
813256538	SMP	1	648.14	770.42	00:09:30:00		Saccade
813289295	SMP	1	647.29	747.10	00:09:30:01		Fixation
813321590	SMP	1	647.54	726.71	00:09:30:02		Fixation
813354570	SMP	1	647.66	707.04	00:09:30:03		Fixation
813388582	SMP	1	648.41	687.10	00:09:30:04		Fixation
813426914	SMP	1	652.18	663.16	00:09:30:04		Fixation
813460834	SMP	1	655.86	650.94	00:09:30:05		Fixation
813487822	SMP	1	645.00	649.47	00:09:30:06		Saccade
813525521	SMP	1	613.38	640.79	00:09:30:07		Saccade
813556758	SMP	1	619.05	622.39	00:09:30:07		Fixation
813587429	SMP	1	625.88	606.10	00:09:30:08		Fixation
813621819	SMP	1	634.77	587.18	00:09:30:09		Saccade
813653482	SMP	1	647.66	557.99	00:09:30:10		Saccade
813686899	SMP	1	664.18	543.97	00:09:30:10		Fixation
813720134	SMP	1	694.29	520.35	00:09:30:11		Fixation
813753564	SMP	1	742.07	492.24	00:09:30:12		Fixation
813786761	SMP	1	689.95	504.36	00:09:30:13		Saccade
813820056	SMP	1	496.62	626.93	00:09:30:14		Saccade
813854016	SMP	1	359.55	717.38	00:09:30:14		Saccade
813891852	SMP	1	305.07	782.93	00:09:30:15		Saccade
813920185	SMP	1	369.42	733.82	00:09:30:16		Saccade
813952423	SMP	1	430.86	701.37	00:09:30:17		Fixation
813986061	SMP	1	474.73	668.98	00:09:30:17		Fixation
814019915	SMP	1	511.89	635.46	00:09:30:18		Fixation
814053755	SMP	1	541.95	623.54	00:09:30:19		Fixation
814087720	SMP	1	567.65	594.63	00:09:30:20		Fixation
814120353	SMP	1	590.02	579.61	00:09:30:20		Fixation
814152808	SMP	1	602.24	575.78	00:09:30:21		Saccade
814187363	SMP	1	513.69	722.27	00:09:30:22		Saccade
814221082	SMP	1	460.69	827.27	00:09:30:23		Saccade
814253793	SMP	1	477.02	808.87	00:09:31:00		Fixation
814286520	SMP	1	491.74	799.35	00:09:31:01		Fixation
814319994	SMP	1	505.22	796.19	00:09:31:01		Fixation
814353902	SMP	1	522.14	789.27	00:09:31:02		Fixation
814384817	SMP	1	526.66	779.70	00:09:31:03		Fixation
814419658	SMP	1	542.42	773.16	00:09:31:04		Saccade
814451676	SMP	1	566.21	788.88	00:09:31:05		Saccade
814487195	SMP	1	660.83	1090.70	00:09:31:05		Saccade
814520208	SMP	1	682.61	868.97	00:09:31:06		Fixation
814553149	SMP	1	675.69	872.44	00:09:31:07		Fixation
814586105	SMP	1	662.56	874.57	00:09:31:08		Fixation
814618157	SMP	1	670.94	862.67	00:09:31:09		Blink
814651708	SMP	1	671.07	863.01	00:09:31:10		Blink
814685290	SMP	1	671.07	863.01	00:09:31:10		Blink
814719545	SMP	1	1022.07	383.40	00:09:31:11		Blink
814752362	SMP	1	1084.38	378.83	00:09:31:11		Blink
814785982	SMP	1	1205.85	392.04	00:09:31:12		Blink
814817238	SMP	1	1093.69	428.90	00:09:31:13		Blink
814851613	SMP	1	973.40	466.36	00:09:31:14		Blink
814889759	SMP	1	893.58	490.09	00:09:31:15		Saccade
814918745	SMP	1	811.56	508.96	00:09:31:16		Saccade
814950880	SMP	1	742.22	517.73	00:09:31:17		Saccade
814984405	SMP	1	829.09	555.91	00:09:31:18		Saccade
815018053	SMP	1	872.40	569.78	00:09:31:18		Fixation
815052926	SMP	1	879.57	572.33	00:09:31:19		Fixation
815084306	SMP	1	849.15	570.97	00:09:31:20		Fixation
815118383	SMP	1	825.26	573.51	00:09:31:20		Fixation
815150157	SMP	1	809.46	583.82	00:09:31:21		Fixation
815183902	SMP	1	798.49	581.57	00:09:31:22		Saccade
815221173	SMP	1	718.29	563.16	00:09:31:23		Saccade
815283045	SMP	1	604.46	534.63	00:09:32:01		Fixation
815317978	SMP	1	608.95	541.51	00:09:32:02		Fixation
815351531	SMP	1	611.47	546.33	00:09:32:02		Fixation
815383952	SMP	1	619.78	553.53	00:09:32:03		Saccade
815417105	SMP	1	757.04	555.42	00:09:32:04		Saccade
815449805	SMP	1	753.78	551.91	00:09:32:04		Fixation
815484494	SMP	1	748.32	551.13	00:09:32:05		Fixation
815518599	SMP	1	741.73	551.15	00:09:32:06		Fixation
815550537	SMP	1	735.60	550.11	00:09:32:07		Fixation
815583461	SMP	1	731.54	551.49	00:09:32:07		Fixation
815617578	SMP	1	729.58	550.78	00:09:32:08		Fixation
815649261	SMP	1	727.48	552.40	00:09:32:09		Fixation
815683776	SMP	1	727.94	552.36	00:09:32:10		Fixation
815717356	SMP	1	728.61	550.88	00:09:32:11		Fixation
815749391	SMP	1	728.99	553.12	00:09:32:12		Fixation
815789093	SMP	1	623.09	595.94	00:09:32:13		Saccade
815818006	SMP	1	414.90	701.08	00:09:32:14		Saccade
815849533	SMP	1	386.43	711.88	00:09:32:14		Saccade
815883466	SMP	1	407.72	692.40	00:09:32:15		Fixation
815917310	SMP	1	426.89	678.67	00:09:32:16		Fixation
815953236	SMP	1	450.99	668.86	00:09:32:17		Fixation
815983539	SMP	1	470.13	664.82	00:09:32:18		Fixation
816020510	SMP	1	487.44	661.51	00:09:32:18		Fixation
816053830	SMP	1	500.79	657.83	00:09:32:20		Fixation
816089811	SMP	1	512.44	657.31	00:09:32:20		Fixation
816117062	SMP	1	523.82	655.45	00:09:32:21		Saccade
816161697	SMP	1	617.52	565.51	00:09:32:22		Saccade
816193372	SMP	1	628.78	559.95	00:09:32:23		Fixation
816219377	SMP	1	619.06	555.05	00:09:33:00		Fixation
816255244	SMP	1	619.58	573.78	00:09:33:00		Fixation
816288696	SMP	1	607.88	574.76	00:09:33:01		Fixation
816323993	SMP	1	597.11	591.33	00:09:33:02		Fixation
816350412	SMP	1	587.02	602.18	00:09:33:03		Fixation
816382282	SMP	1	575.25	613.07	00:09:33:03		Fixation
816415593	SMP	1	566.11	619.98	00:09:33:04		Fixation
816449129	SMP	1	578.23	636.60	00:09:33:04		Saccade
816481308	SMP	1	606.16	671.61	00:09:33:06		Saccade
816522687	SMP	1	595.24	670.86	00:09:33:06		Fixation
816551581	SMP	1	579.23	666.96	00:09:33:07		Fixation
816584499	SMP	1	557.00	660.06	00:09:33:07		Fixation
816617622	SMP	1	675.61	617.82	00:09:33:09		Saccade
816653962	SMP	1	936.61	542.64	00:09:33:10		Saccade
816688703	SMP	1	1131.18	576.87	00:09:33:10		Saccade
816722359	SMP	1	1129.68	548.00	00:09:33:12		Saccade
816749590	SMP	1	1060.72	533.49	00:09:33:12		Saccade
816790798	SMP	1	996.41	524.04	00:09:33:13		Fixation
816827590	SMP	1	952.77	518.15	00:09:33:13		Fixation
816853429	SMP	1	915.33	514.19	00:09:33:14		Fixation
816886418	SMP	1	887.72	507.89	00:09:33:15		Fixation
816915980	SMP	1	880.16	505.41	00:09:33:15		Fixation
816949119	SMP	1	890.99	505.60	00:09:33:17		Fixation
816984325	SMP	1	916.09	513.21	00:09:33:18		Fixation
817019998	SMP	1	726.12	480.59	00:09:33:19		Saccade
817052083	SMP	1	491.21	477.84	00:09:33:20		Saccade
817089138	SMP	1	244.13	499.36	00:09:33:21		Fixation
817114261	SMP	1	82.14	519.81	00:09:33:22		Fixation
817147412	SMP	1	-59.77	577.01	00:09:33:23		Fixation
817179904	SMP	1	-19.38	549.24	00:09:33:23		Saccade
817214514	SMP	1	153.43	556.05	00:09:33:23		Saccade
817247972	SMP	1	296.00	546.85	00:09:34:00		Fixation
817280661	SMP	1	374.54	552.11	00:09:34:01		Fixation
817313255	SMP	1	323.75	549.82	00:09:34:01		Saccade
817348310	SMP	1	399.42	541.38	00:09:34:02		Saccade
817380322	SMP	1	449.30	530.40	00:09:34:03		Fixation
817414525	SMP	1	482.79	522.51	00:09:34:04		Fixation
817450003	SMP	1	505.55	512.37	00:09:34:05		Fixation
817488764	SMP	1	499.57	565.08	00:09:34:06		Saccade
817515407	SMP	1	502.97	604.39	00:09:34:06		Saccade
817560413	SMP	1	486.59	585.25	00:09:34:08		Saccade
817606923	SMP	1	475.96	569.04	00:09:34:08		-
817617876	SMP	1	454.14	556.02	00:09:34:09		Saccade
817649782	SMP	1	685.37	505.72	00:09:34:10		Saccade
817715183	SMP	1	1073.79	449.37	00:09:34:11		Fixation
817751896	SMP	1	1231.56	475.48	00:09:34:11		Fixation
817788860	SMP	1	1344.81	502.50	00:09:34:13		Fixation
817814619	SMP	1	1353.60	504.53	00:09:34:13		Saccade
817847294	SMP	1	1177.83	474.39	00:09:34:14		Saccade
817881306	SMP	1	1035.51	453.34	00:09:34:15		Saccade
817914106	SMP	1	928.48	433.23	00:09:34:16		Fixation
817947584	SMP	1	862.35	419.48	00:09:34:17		Fixation
817979640	SMP	1	819.53	404.07	00:09:34:18		Fixation
818012516	SMP	1	790.94	391.77	00:09:34:18		Fixation
818047369	SMP	1	769.80	377.33	00:09:34:19		Saccade
818081463	SMP	1	753.94	386.66	00:09:34:20		Saccade
818112158	SMP	1	761.44	600.38	00:09:34:20		Saccade
818145567	SMP	1	710.97	787.09	00:09:34:20		Fixation
818179641	SMP	1	694.02	765.57	00:09:34:21		Fixation
818210921	SMP	1	686.59	719.89	00:09:34:22		Fixation
818244950	SMP	1	678.62	691.41	00:09:34:23		Fixation
818280319	SMP	1	673.66	656.25	00:09:35:01		Fixation
818311816	SMP	1	672.51	634.53	00:09:35:02		Fixation
818347444	SMP	1	672.20	610.86	00:09:35:03		Fixation
818386813	SMP	1	672.93	594.65	00:09:35:03		Fixation
818418346	SMP	1	676.35	579.24	00:09:35:04		Fixation
818445912	SMP	1	680.28	640.98	00:09:35:05		Saccade
818478093	SMP	1	707.94	850.30	00:09:35:06		Saccade
818518845	SMP	1	713.48	874.25	00:09:35:07		Fixation
818545844	SMP	1	721.38	854.70	00:09:35:07		Fixation
818579363	SMP	1	723.27	838.22	00:09:35:08		Fixation
818645223	SMP	1	720.27	805.15	00:09:35:09		Saccade
818677499	SMP	1	773.48	613.53	00:09:35:10		Saccade
818711346	SMP	1	722.87	475.61	00:09:35:11		Fixation
818744193	SMP	1	716.98	470.97	00:09:35:11		Fixation
818778385	SMP	1	713.45	469.15	00:09:35:13		Fixation
818810614	SMP	1	711.87	472.41	00:09:35:13		Fixation
818844743	SMP	1	712.96	482.19	00:09:35:14		Fixation
818878346	SMP	1	715.60	489.11	00:09:35:15		Fixation
818911386	SMP	1	718.70	477.64	00:09:35:15		Saccade
818944812	SMP	1	709.14	419.64	00:09:35:16		Saccade
818977441	SMP	1	713.04	428.48	00:09:35:17		Fixation
819011016	SMP	1	715.38	442.30	00:09:35:18		Fixation
819044901	SMP	1	721.38	460.58	00:09:35:19		Fixation
819077395	SMP	1	727.10	471.77	00:09:35:20		Saccade
819110299	SMP	1	732.00	491.47	00:09:35:21		Saccade
819144483	SMP	1	735.66	506.86	00:09:35:22		Saccade
819210524	SMP	1	732.08	538.72	00:09:35:23		Fixation
819243137	SMP	1	729.17	551.01	00:09:36:00		Fixation
819278330	SMP	1	742.36	559.14	00:09:36:01		Fixation
819311580	SMP	1	739.17	565.62	00:09:36:01		Fixation
819343694	SMP	1	740.06	572.64	00:09:36:02		Fixation
819375517	SMP	1	742.10	579.18	00:09:36:03		Fixation
819410786	SMP	1	744.61	584.88	00:09:36:04		Fixation
819443850	SMP	1	747.49	589.45	00:09:36:05		Saccade
819476646	SMP	1	748.62	601.40	00:09:36:05		Saccade
819509466	SMP	1	751.68	610.63	00:09:36:06		Fixation
819543743	SMP	1	755.01	617.88	00:09:36:07		Fixation
819577403	SMP	1	758.86	625.79	00:09:36:08		Saccade
819609678	SMP	1	762.90	638.17	00:09:36:09		Saccade
819642685	SMP	1	756.47	647.26	00:09:36:09		Saccade
819677271	SMP	1	757.90	652.70	00:09:36:10		Fixation
819712468	SMP	1	756.56	655.63	00:09:36:11		Fixation
819743966	SMP	1	754.86	657.44	00:09:36:11		Fixation
819778912	SMP	1	750.36	659.20	00:09:36:12		Saccade
819809476	SMP	1	744.25	663.35	00:09:36:13		Saccade
819843320	SMP	1	743.41	668.63	00:09:36:14		Fixation
819877168	SMP	1	744.94	676.18	00:09:36:15		Fixation
819909855	SMP	1	761.19	697.27	00:09:36:15		Fixation
819948098	SMP	1	764.22	705.70	00:09:36:17		Fixation
819977664	SMP	1	766.87	713.99	00:09:36:17		Fixation
820014797	SMP	1	775.14	722.97	00:09:36:18		Fixation
820042815	SMP	1	775.54	727.91	00:09:36:19		Fixation
820075231	SMP	1	779.91	732.50	00:09:36:20		Fixation
820111152	SMP	1	778.88	737.30	00:09:36:21		Saccade
820144947	SMP	1	780.67	751.18	00:09:36:22		Saccade
820176087	SMP	1	779.60	745.79	00:09:36:23		Fixation
820211537	SMP	1	779.01	749.52	00:09:36:23		Fixation
820241366	SMP	1	776.55	746.30	00:09:37:00		Fixation
820279436	SMP	1	777.64	756.09	00:09:37:01		Saccade
820310800	SMP	1	782.71	765.71	00:09:37:02		Saccade
820341942	SMP	1	775.19	874.00	00:09:37:03		Saccade
820375490	SMP	1	772.17	870.42	00:09:37:03		Fixation
820442876	SMP	1	769.09	852.41	00:09:37:04		Fixation
820475180	SMP	1	766.83	849.58	00:09:37:05		Saccade
820509288	SMP	1	765.81	835.74	00:09:37:06		Saccade
820541366	SMP	1	758.20	837.65	00:09:37:07		Fixation
820574573	SMP	1	754.80	848.19	00:09:37:07		Fixation
820608098	SMP	1	750.61	855.71	00:09:37:08		Saccade
820640432	SMP	1	753.36	870.42	00:09:37:09		Saccade
820675557	SMP	1	752.07	882.34	00:09:37:10		Fixation
820708656	SMP	1	775.05	911.39	00:09:37:11		Fixation
820741336	SMP	1	774.20	944.26	00:09:37:12		Saccade
820776124	SMP	1	766.09	893.56	00:09:37:12		Saccade
820809485	SMP	1	724.00	877.06	00:09:37:13		Fixation
820839988	SMP	1	702.47	854.98	00:09:37:14		Fixation
820874287	SMP	1	698.12	851.27	00:09:37:15		Fixation
820907408	SMP	1	681.49	819.42	00:09:37:16		Fixation
820941412	SMP	1	672.67	801.66	00:09:37:17		Fixation
820974631	SMP	1	659.42	775.30	00:09:37:17		Fixation
821007969	SMP	1	654.48	773.66	00:09:37:18		Fixation
821041487	SMP	1	650.95	772.07	00:09:37:19		Fixation
821073440	SMP	1	647.55	773.11	00:09:37:20		Fixation
821107867	SMP	1	643.42	782.83	00:09:37:20		Saccade
821140499	SMP	1	643.98	803.87	00:09:37:22		Saccade
821173309	SMP	1	647.20	819.56	00:09:37:22		Fixation
821208287	SMP	1	653.42	832.23	00:09:37:23		Fixation
821240359	SMP	1	666.30	840.77	00:09:37:23		Fixation
821272896	SMP	1	684.58	845.25	00:09:38:01		Saccade
821310083	SMP	1	705.31	856.10	00:09:38:01		Saccade
821341003	SMP	1	723.43	878.28	00:09:38:02		Saccade
821373125	SMP	1	734.60	898.55	00:09:38:03		Saccade
821407624	SMP	1	747.14	915.80	00:09:38:03		Fixation
821441836	SMP	1	754.02	917.35	00:09:38:04		Fixation
821474215	SMP	1	754.59	915.45	00:09:38:05		Fixation
821506623	SMP	1	748.39	906.72	00:09:38:06		Fixation
