## [BeGaze]
## Converted from:	D:\Recorded Data\Experiment Data\Alireza_2012_05_09_Pizza01.etg.data\Alireza_2012_05_09_Pizza01-ccd877bb-482c-485a-9c12-33ceab5cef31\Alireza_2012_05_09_Pizza01-1-recording.idf
## Date:	09.05.2012 15:44:00
## Version:	BeGaze 3.1.77
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	0
## Uses Plane File:	False
## Number of Samples:	18615
## Reversed:	none
## [Run]
## Subject:	Alireza_2012_05_09_Pizza01
## Description:	Run1
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, POR, FRAMECOUNTER
##
Time	Type	Trial	L POR X [px]	L POR Y [px]	Frame	Aux1	L Event Info
2041972931	SMP	1	763.37	663.15	14086		Fixation
2042042774	SMP	1	769.40	657.92	14086		Fixation
2042069665	SMP	1	778.02	663.43	14087		Fixation
2042103725	SMP	1	775.60	663.37	14089		Fixation
2042169483	SMP	1	793.95	672.05	14090		Fixation
2042203525	SMP	1	801.35	668.66	14091		Fixation
2042236870	SMP	1	801.12	658.65	14092		Fixation
2042303369	SMP	1	812.65	669.30	14093		Fixation
2042336960	SMP	1	818.05	670.87	14094		Fixation
2042369994	SMP	1	819.84	668.82	14095		Fixation
2042402161	SMP	1	829.96	662.46	14096		Fixation
2042437763	SMP	1	816.99	656.55	14097		Fixation
2042469005	SMP	1	819.94	665.58	14098		Fixation
2042536025	SMP	1	832.88	676.18	14099		Fixation
2042570728	SMP	1	831.14	662.33	14100		Fixation
2042604040	SMP	1	831.83	669.26	14101		Fixation
2042668848	SMP	1	844.32	675.56	14102		Fixation
2042702976	SMP	1	850.02	678.52	14103		Fixation
2042738242	SMP	1	858.25	677.10	14103		Fixation
2042770842	SMP	1	863.53	670.99	14104		Fixation
2042801773	SMP	1	871.85	673.82	14105		Fixation
2042836152	SMP	1	869.22	663.22	14106		Fixation
2042903017	SMP	1	871.94	662.13	14107		Fixation
2042935011	SMP	1	878.06	665.43	14108		Fixation
2042968309	SMP	1	870.76	668.12	14109		Saccade
2043001912	SMP	1	872.54	666.04	14110		Saccade
2043071970	SMP	1	908.94	710.25	14111		Fixation
2043102815	SMP	1	916.23	704.05	14112		Fixation
2043134615	SMP	1	908.01	695.23	14114		Fixation
2043170980	SMP	1	913.70	687.09	14114		Fixation
2043201593	SMP	1	904.12	685.34	14115		Fixation
2043269505	SMP	1	905.25	693.80	14115		Fixation
2043301612	SMP	1	902.85	698.24	14116		Fixation
2043334684	SMP	1	892.38	697.07	14117		Fixation
2043367514	SMP	1	893.51	703.87	14118		Fixation
2043404963	SMP	1	886.59	702.61	14119		Fixation
2043435398	SMP	1	894.32	714.42	14120		Saccade
2043467313	SMP	1	891.52	708.23	14122		Saccade
2043537723	SMP	1	994.71	686.99	14123		Fixation
2043571402	SMP	1	1035.04	669.43	14124		Fixation
2043601523	SMP	1	1011.33	670.00	14125		Fixation
2043635388	SMP	1	988.96	665.79	14126		Fixation
2043701626	SMP	1	995.02	655.89	14126		Fixation
2043735052	SMP	1	975.50	660.01	14128		Saccade
2043766869	SMP	1	945.14	667.71	14129		Saccade
2043833283	SMP	1	1004.42	653.17	14130		Fixation
2043867228	SMP	1	984.57	658.21	14131		Fixation
2043900923	SMP	1	954.16	665.12	14132		Fixation
2043933134	SMP	1	933.94	670.22	14133		Fixation
2043967215	SMP	1	921.45	679.12	14134		Fixation
2044034802	SMP	1	920.57	717.60	14135		Fixation
2044067539	SMP	1	884.20	707.20	14135		Saccade
2044099772	SMP	1	908.08	730.47	14136		Saccade
2044136191	SMP	1	864.90	703.89	14137		Saccade
2044167012	SMP	1	807.59	730.05	14138		Saccade
2044199651	SMP	1	807.65	730.57	14139		Saccade
2044234853	SMP	1	747.61	756.90	14139		Fixation
2044266158	SMP	1	751.44	769.21	14141		Fixation
2044302242	SMP	1	754.80	763.21	14142		Fixation
2044368071	SMP	1	775.63	777.79	14143		Saccade
2044403821	SMP	1	738.81	792.54	14144		Saccade
2044433123	SMP	1	652.70	827.96	14145		Saccade
2044466444	SMP	1	564.79	826.41	14145		Fixation
2044499591	SMP	1	562.74	812.02	14146		Fixation
2044532117	SMP	1	561.73	799.22	14147		Fixation
2044599338	SMP	1	561.37	789.63	14148		Fixation
2044633188	SMP	1	562.56	779.03	14149		Fixation
2044666586	SMP	1	562.23	775.49	14149		Fixation
2044698570	SMP	1	566.54	770.07	14150		Saccade
2044734144	SMP	1	566.54	770.08	14151		Saccade
2044765476	SMP	1	645.61	726.38	14152		Fixation
2044800802	SMP	1	648.86	728.78	14152		Fixation
2044832158	SMP	1	662.30	728.81	14153		Fixation
2044865648	SMP	1	673.64	730.68	14154		Fixation
2044898716	SMP	1	690.29	737.37	14155		Fixation
2044932344	SMP	1	703.75	735.59	14156		Fixation
2044965328	SMP	1	717.22	737.60	14156		Saccade
2044998262	SMP	1	709.90	745.94	14156		Saccade
2045032326	SMP	1	665.49	761.27	14158		Fixation
2045065819	SMP	1	629.31	778.93	14159		Fixation
2045097806	SMP	1	644.14	768.70	14160		Fixation
2045143013	SMP	1	652.34	766.72	14161		Fixation
2045173204	SMP	1	659.06	761.21	14161		Fixation
2045231626	SMP	1	672.49	749.65	14162		Fixation
2045264473	SMP	1	683.37	750.66	14163		Fixation
2045298626	SMP	1	689.24	744.58	14164		Fixation
2045330844	SMP	1	694.37	740.82	14165		Fixation
2045363902	SMP	1	709.37	737.51	14166		Fixation
2045396931	SMP	1	714.86	736.76	14169		Fixation
2045464911	SMP	1	739.97	741.34	14169		Fixation
2045531330	SMP	1	747.34	732.85	14170		Fixation
2045566974	SMP	1	753.16	726.20	14171		Fixation
2045597247	SMP	1	755.60	722.72	14172		Fixation
2045631923	SMP	1	754.96	729.05	14173		Fixation
2045663612	SMP	1	753.77	720.56	14174		Fixation
2045697925	SMP	1	765.08	722.11	14175		Fixation
2045730680	SMP	1	762.02	717.67	14175		Fixation
2045765962	SMP	1	761.70	714.83	14176		Fixation
2045798333	SMP	1	759.85	719.18	14177		Fixation
2045830020	SMP	1	762.52	727.72	14178		Fixation
2045862427	SMP	1	761.00	722.66	14179		Fixation
2045931187	SMP	1	746.31	707.23	14180		Fixation
2045963280	SMP	1	741.13	708.05	14181		Fixation
2045997189	SMP	1	740.93	720.75	14182		Fixation
2046030559	SMP	1	733.88	718.74	14183		Fixation
2046065505	SMP	1	729.65	717.48	14184		Saccade
2046096121	SMP	1	727.00	689.55	14185		Saccade
2046130431	SMP	1	716.50	641.85	14186		Fixation
2046196225	SMP	1	697.47	649.16	14186		Fixation
2046229677	SMP	1	696.68	650.47	14187		Fixation
2046263262	SMP	1	696.82	651.14	14189		Fixation
2046295466	SMP	1	696.43	651.61	14189		Fixation
2046329987	SMP	1	701.79	656.93	14190		Fixation
2046364791	SMP	1	703.72	660.19	14191		Fixation
2046431369	SMP	1	718.92	660.41	14192		Fixation
2046464888	SMP	1	724.25	658.76	14193		Fixation
2046495726	SMP	1	727.93	660.70	14194		Fixation
2046528466	SMP	1	729.84	662.07	14195		Fixation
2046562588	SMP	1	739.82	663.98	14195		Fixation
2046597144	SMP	1	741.51	661.39	14196		Fixation
2046629182	SMP	1	740.70	662.20	14197		Fixation
2046662481	SMP	1	741.07	663.73	14198		Fixation
2046728849	SMP	1	745.76	656.38	14199		Saccade
2046762771	SMP	1	749.80	653.79	14201		Saccade
2046796577	SMP	1	713.89	685.68	14201		Saccade
2046828137	SMP	1	660.34	787.39	14202		Fixation
2046862222	SMP	1	661.93	781.94	14202		Fixation
2046896655	SMP	1	658.43	772.03	14204		Fixation
2046965271	SMP	1	655.62	752.08	14205		Fixation
2046994736	SMP	1	651.51	744.65	14206		Saccade
2047029798	SMP	1	654.99	746.49	14206		Saccade
2047060978	SMP	1	612.07	735.06	14208		Saccade
2047095966	SMP	1	570.46	711.22	14208		Fixation
2047128149	SMP	1	576.90	706.07	14209		Fixation
2047161276	SMP	1	575.61	697.71	14210		Fixation
2047194177	SMP	1	574.39	698.35	14211		Fixation
2047227813	SMP	1	577.91	696.99	14212		Fixation
2047260701	SMP	1	584.38	687.44	14212		Fixation
2047295497	SMP	1	588.84	685.11	14213		Fixation
2047360561	SMP	1	594.07	685.01	14214		Fixation
2047393953	SMP	1	596.18	691.12	14215		Fixation
2047428701	SMP	1	600.61	687.13	14215		Fixation
2047460633	SMP	1	603.98	682.78	14216		Fixation
2047526980	SMP	1	600.63	677.77	14217		Fixation
2047561600	SMP	1	596.75	675.94	14218		Fixation
2047596060	SMP	1	592.28	674.52	14219		Saccade
2047627632	SMP	1	616.22	689.53	14220		Saccade
2047661873	SMP	1	685.87	735.40	14221		Fixation
2047693815	SMP	1	670.84	720.97	14222		Fixation
2047733246	SMP	1	660.58	717.71	14223		Fixation
2047793602	SMP	1	655.27	712.99	14224		Fixation
2047826774	SMP	1	648.52	700.00	14225		Fixation
2047860352	SMP	1	645.24	698.81	14225		Saccade
2047893206	SMP	1	632.64	693.86	14227		Saccade
2047927840	SMP	1	679.18	699.03	14228		Fixation
2047963731	SMP	1	703.63	703.75	14228		Fixation
2047999899	SMP	1	691.48	691.80	14229		Fixation
2048028284	SMP	1	688.88	687.80	14230		Fixation
2048059423	SMP	1	682.16	689.87	14231		Fixation
2048093323	SMP	1	677.42	690.53	14232		Fixation
2048128789	SMP	1	673.61	687.10	14233		Fixation
2048194299	SMP	1	678.21	688.21	14234		Fixation
2048225696	SMP	1	675.07	693.27	14235		Fixation
2048259935	SMP	1	674.04	693.90	14235		Saccade
2048293315	SMP	1	681.26	697.75	14236		Saccade
2048358420	SMP	1	644.17	613.45	14238		Fixation
2048391872	SMP	1	645.78	617.57	14239		Fixation
2048425896	SMP	1	649.57	622.16	14240		Fixation
2048492657	SMP	1	657.12	627.08	14241		Fixation
2048525873	SMP	1	659.46	627.15	14242		Fixation
2048563256	SMP	1	661.31	630.13	14243		Saccade
2048592321	SMP	1	658.09	635.95	14244		Saccade
2048626406	SMP	1	604.79	563.01	14245		Fixation
2048658476	SMP	1	603.12	549.13	14246		Fixation
2048725334	SMP	1	613.86	550.89	14247		Fixation
2048758752	SMP	1	617.27	552.16	14248		Fixation
2048791563	SMP	1	619.92	558.64	14249		Fixation
2048824626	SMP	1	631.89	567.26	14250		Fixation
2048860447	SMP	1	637.06	567.98	14251		Fixation
2048925639	SMP	1	648.96	570.35	14252		Fixation
2048958749	SMP	1	653.21	571.75	14253		Fixation
2049024289	SMP	1	638.52	560.96	14254		Fixation
2049059967	SMP	1	646.89	555.00	14255		Saccade
2049090700	SMP	1	656.21	555.60	14256		Saccade
2049124663	SMP	1	765.20	743.95	14257		Saccade
2049157191	SMP	1	674.04	566.47	14258		Fixation
2049226248	SMP	1	697.85	570.04	14260		Fixation
2049258237	SMP	1	713.81	576.72	14260		Fixation
2049326454	SMP	1	716.15	578.34	14262		Fixation
2049362813	SMP	1	723.12	582.26	14263		Fixation
2049391604	SMP	1	725.51	576.61	14264		Fixation
2049466388	SMP	1	728.21	573.41	14265		Fixation
2049490296	SMP	1	728.45	576.57	14266		Fixation
2049524780	SMP	1	740.64	582.04	14267		Fixation
2049558543	SMP	1	739.64	578.86	14268		Fixation
2049624094	SMP	1	729.98	584.04	14269		Saccade
2049657961	SMP	1	741.35	588.54	14270		Saccade
2049723206	SMP	1	814.67	601.74	14272		Fixation
2049757396	SMP	1	796.38	584.51	14273		Fixation
2049824160	SMP	1	802.04	601.49	14274		Fixation
2049856993	SMP	1	788.82	584.24	14275		Fixation
2049924472	SMP	1	769.30	580.53	14275		Fixation
2049956522	SMP	1	763.60	581.86	14276		Fixation
2049990136	SMP	1	766.66	585.12	14277		Saccade
2050021843	SMP	1	798.32	607.40	14278		Saccade
2050058041	SMP	1	832.14	635.94	14280		Saccade
2050123363	SMP	1	857.46	672.13	14281		Fixation
2050159577	SMP	1	869.72	665.36	14282		Fixation
2050191618	SMP	1	850.37	661.10	14283		Fixation
2050257286	SMP	1	818.60	661.45	14284		Fixation
2050289525	SMP	1	799.74	649.95	14285		Fixation
2050321903	SMP	1	796.07	645.32	14286		Fixation
2050355945	SMP	1	790.78	639.09	14287		Fixation
2050389002	SMP	1	779.37	637.77	14288		Fixation
2050455438	SMP	1	769.45	634.31	14289		Fixation
2050523470	SMP	1	769.38	631.05	14290		Fixation
2050555911	SMP	1	756.06	633.31	14292		Saccade
2050621553	SMP	1	753.69	639.72	14293		Saccade
2050655213	SMP	1	802.81	705.17	14294		Fixation
2050721532	SMP	1	773.60	695.67	14295		Fixation
2050755691	SMP	1	776.12	704.07	14295		Fixation
2050788517	SMP	1	780.27	697.78	14296		Fixation
2050821335	SMP	1	760.01	677.54	14297		Fixation
2050853940	SMP	1	764.34	677.76	14298		Fixation
2050888780	SMP	1	761.37	680.43	14299		Fixation
2050921797	SMP	1	766.84	680.95	14300		Fixation
2050996115	SMP	1	770.16	670.10	14302		Saccade
2051021872	SMP	1	772.51	676.90	14303		Saccade
2051088634	SMP	1	832.57	668.49	14304		Fixation
2051121442	SMP	1	839.14	671.24	14305		Fixation
2051189914	SMP	1	835.54	670.18	14307		Fixation
2051222681	SMP	1	834.29	675.72	14308		Fixation
2051290434	SMP	1	840.02	693.55	14309		Fixation
2051320999	SMP	1	871.12	718.60	14310		Saccade
2051353755	SMP	1	857.76	700.35	14311		Saccade
2051421038	SMP	1	805.02	724.73	14312		Saccade
2051455000	SMP	1	759.76	774.83	14313		Saccade
2051487428	SMP	1	673.91	705.94	14313		Saccade
2051519991	SMP	1	534.79	653.63	14315		Fixation
2051555198	SMP	1	545.06	653.33	14315		Fixation
2051590716	SMP	1	551.66	655.80	14315		Fixation
2051621147	SMP	1	556.02	664.15	14317		Fixation
2051653613	SMP	1	556.04	669.40	14317		Fixation
2051685674	SMP	1	577.42	680.72	14318		Saccade
2051721379	SMP	1	577.64	686.27	14319		Saccade
2051753537	SMP	1	723.27	890.77	14319		Saccade
2051787257	SMP	1	735.81	807.40	14320		Saccade
2051819851	SMP	1	771.36	769.59	14321		Fixation
2051853972	SMP	1	772.81	780.49	14322		Fixation
2051887245	SMP	1	763.88	779.21	14323		Fixation
2051920633	SMP	1	759.11	778.12	14325		Fixation
2051986236	SMP	1	748.81	790.71	14325		Fixation
2052019465	SMP	1	732.20	754.90	14326		Fixation
2052054622	SMP	1	738.75	779.39	14327		Fixation
2052085538	SMP	1	756.48	775.46	14328		Fixation
2052119482	SMP	1	784.20	762.51	14328		Saccade
2052153202	SMP	1	778.78	760.22	14330		Saccade
2052185738	SMP	1	671.98	764.41	14330		Saccade
2052219605	SMP	1	630.19	743.85	14332		Fixation
2052253186	SMP	1	606.53	727.52	14332		Fixation
2052286320	SMP	1	612.98	731.85	14333		Fixation
2052320175	SMP	1	619.63	737.59	14334		Fixation
2052385758	SMP	1	622.95	743.77	14335		Fixation
2052419418	SMP	1	620.05	738.52	14335		Saccade
2052451846	SMP	1	628.53	751.88	14337		Saccade
2052484410	SMP	1	680.58	785.15	14337		Saccade
2052517457	SMP	1	770.15	838.88	14339		Fixation
2052589506	SMP	1	778.01	853.98	14340		Fixation
2052619233	SMP	1	756.75	882.29	14341		Saccade
2052654923	SMP	1	752.81	855.71	14342		Saccade
2052687777	SMP	1	801.15	926.73	14343		Saccade
2052718347	SMP	1	839.39	939.56	14343		Saccade
2052788744	SMP	1	841.01	833.92	14344		Saccade
2052818820	SMP	1	867.21	835.88	14345		Saccade
2052851662	SMP	1	824.59	829.37	14346		Saccade
2052884938	SMP	1	817.37	822.90	14347		Saccade
2052917575	SMP	1	824.38	1028.04	14348		Saccade
2052985491	SMP	1	751.25	1077.42	14348		Saccade
2053019183	SMP	1	680.90	979.78	14349		Saccade
2053052503	SMP	1	759.76	801.91	14350		Saccade
2053085307	SMP	1	737.76	788.80	14351		Saccade
2053119936	SMP	1	802.43	765.35	14351		Saccade
2053151359	SMP	1	714.93	1001.86	14352		Saccade
2053183707	SMP	1	703.58	981.74	14352		Saccade
2053218381	SMP	1	520.17	797.60	14354		Saccade
2053250937	SMP	1	539.70	659.51	14355		Fixation
2053284809	SMP	1	536.73	626.04	14355		Fixation
2053318484	SMP	1	540.73	624.72	14355		Fixation
2053351457	SMP	1	545.22	625.15	14357		Fixation
2053384673	SMP	1	547.73	623.65	14358		Fixation
2053418578	SMP	1	549.92	624.83	14359		Fixation
2053451577	SMP	1	549.74	625.57	14359		Fixation
2053487490	SMP	1	549.45	629.23	14361		Fixation
2053525092	SMP	1	549.33	631.85	14363		Fixation
2053554604	SMP	1	550.48	631.74	14364		Fixation
2053620478	SMP	1	552.86	637.59	14364		Saccade
2053654663	SMP	1	553.13	631.00	14366		Saccade
2053685606	SMP	1	600.59	684.87	14366		Saccade
2053717880	SMP	1	641.48	733.11	14367		Saccade
2053782878	SMP	1	683.17	777.28	14368		Fixation
2053816288	SMP	1	672.37	776.03	14369		Fixation
2053851506	SMP	1	670.49	777.09	14371		Fixation
2053882739	SMP	1	670.35	772.97	14372		Fixation
2053951154	SMP	1	670.10	764.72	14373		Fixation
2053986308	SMP	1	669.74	765.96	14374		Fixation
2054051605	SMP	1	669.89	765.96	14375		Saccade
2054083662	SMP	1	669.89	765.94	14375		Saccade
2054116184	SMP	1	656.33	811.96	14376		Saccade
2054149476	SMP	1	656.70	814.10	14376		Saccade
2054181620	SMP	1	659.00	812.44	14377		Saccade
2054216790	SMP	1	659.00	812.44	14378		Saccade
2054249801	SMP	1	667.39	864.70	14380		Fixation
2054283857	SMP	1	662.50	862.87	14381		Fixation
2054315830	SMP	1	662.86	862.80	14382		Fixation
2054350527	SMP	1	660.86	860.64	14383		Fixation
2054382615	SMP	1	663.72	856.02	14384		Fixation
2054459454	SMP	1	663.94	856.14	14384		Fixation
2054482625	SMP	1	674.64	847.18	14385		Fixation
2054514812	SMP	1	663.08	850.69	14386		Fixation
2054554465	SMP	1	679.04	832.00	14387		Fixation
2054583122	SMP	1	666.47	834.90	14388		Fixation
2054615419	SMP	1	666.86	833.07	14388		Fixation
2054648024	SMP	1	666.94	824.12	14389		Fixation
2054688881	SMP	1	667.32	823.11	14390		Fixation
2054718367	SMP	1	669.39	819.74	14391		Fixation
2054748292	SMP	1	670.61	817.45	14392		Fixation
2054815453	SMP	1	665.38	821.83	14393		Fixation
2054846939	SMP	1	669.68	817.02	14393		Fixation
2054883781	SMP	1	661.70	820.15	14394		Saccade
2054947236	SMP	1	661.71	818.68	14395		Saccade
2054982013	SMP	1	577.77	758.03	14396		Fixation
2055013633	SMP	1	575.87	755.73	14396		Fixation
2055048965	SMP	1	566.82	747.61	14398		Fixation
2055081466	SMP	1	559.38	737.50	14399		Fixation
2055117621	SMP	1	551.37	728.22	14400		Fixation
2055149864	SMP	1	544.26	721.27	14401		Fixation
2055187134	SMP	1	537.03	724.51	14402		Fixation
2055215384	SMP	1	533.44	719.62	14403		Fixation
2055247694	SMP	1	556.06	683.26	14403		Fixation
2055280445	SMP	1	551.08	681.66	14405		Fixation
2055314476	SMP	1	554.68	693.06	14406		Fixation
2055346135	SMP	1	551.05	693.17	14406		Fixation
2055379893	SMP	1	541.42	681.75	14407		Fixation
2055445865	SMP	1	534.10	684.22	14408		Fixation
2055480785	SMP	1	533.53	694.05	14409		Fixation
2055514352	SMP	1	533.69	698.86	14410		Fixation
2055547607	SMP	1	526.98	694.80	14411		Fixation
2055579603	SMP	1	516.90	655.28	14412		Fixation
2055612914	SMP	1	517.28	670.88	14412		Fixation
2055646328	SMP	1	523.87	693.58	14413		Fixation
2055681368	SMP	1	515.88	689.24	14414		Fixation
2055713414	SMP	1	512.85	698.66	14415		Fixation
2055746681	SMP	1	513.53	710.19	14415		Saccade
2055778884	SMP	1	525.94	729.43	14416		Saccade
2055813371	SMP	1	577.17	733.87	14417		Fixation
2055845987	SMP	1	568.03	741.87	14418		Fixation
2055879537	SMP	1	562.26	745.85	14419		Fixation
2055913941	SMP	1	558.32	750.87	14420		Fixation
2055947176	SMP	1	552.89	751.08	14421		Fixation
2056014463	SMP	1	542.56	747.68	14422		Saccade
2056045369	SMP	1	538.41	745.97	14423		Saccade
2056112636	SMP	1	590.02	760.39	14423		Fixation
2056146903	SMP	1	586.63	760.65	14424		Fixation
2056177927	SMP	1	586.15	762.89	14425		Fixation
2056212455	SMP	1	591.63	770.15	14426		Fixation
2056245665	SMP	1	600.30	772.31	14426		Fixation
2056278594	SMP	1	604.86	742.16	14427		Fixation
2056313188	SMP	1	624.97	751.66	14428		Fixation
2056345327	SMP	1	627.54	752.41	14429		Fixation
2056384854	SMP	1	630.40	749.31	14430		Saccade
2056421072	SMP	1	627.79	754.18	14431		Saccade
2056478154	SMP	1	698.28	805.78	14432		Saccade
2056512993	SMP	1	745.45	758.45	14433		Saccade
2056545454	SMP	1	820.12	699.34	14433		Saccade
2056578091	SMP	1	766.27	692.28	14434		Saccade
2056611589	SMP	1	770.59	694.15	14435		Saccade
2056645963	SMP	1	815.29	800.71	14435		Saccade
2056678720	SMP	1	835.73	783.62	14436		Saccade
2056711075	SMP	1	832.33	705.55	14438		Fixation
2056745275	SMP	1	793.35	693.73	14438		Fixation
2056779765	SMP	1	775.96	691.39	14439		Fixation
2056811890	SMP	1	757.54	702.64	14440		Fixation
2056844618	SMP	1	729.99	703.68	14441		Fixation
2056877852	SMP	1	706.23	717.85	14442		Fixation
2056913547	SMP	1	707.04	722.92	14443		Saccade
2056945682	SMP	1	742.93	706.29	14443		Saccade
2056977337	SMP	1	787.32	789.80	14444		Saccade
2057012778	SMP	1	791.41	727.70	14445		Fixation
2057049861	SMP	1	769.18	727.18	14446		Fixation
2057078682	SMP	1	745.74	717.98	14446		Fixation
2057110830	SMP	1	730.54	724.40	14447		Fixation
2057146303	SMP	1	727.56	737.33	14448		Fixation
2057177389	SMP	1	727.96	740.82	14449		Saccade
2057210942	SMP	1	734.66	740.57	14450		Saccade
2057276045	SMP	1	632.84	737.50	14451		Fixation
2057309597	SMP	1	627.22	741.11	14452		Fixation
2057343304	SMP	1	630.69	742.77	14453		Fixation
2057377158	SMP	1	632.21	749.93	14453		Fixation
2057410401	SMP	1	634.17	752.58	14454		Fixation
2057443316	SMP	1	634.47	756.11	14455		Fixation
2057476520	SMP	1	637.54	753.30	14456		Fixation
2057509785	SMP	1	639.48	752.34	14457		Fixation
2057542793	SMP	1	644.55	748.85	14458		Fixation
2057577052	SMP	1	647.89	743.63	14458		Fixation
2057611091	SMP	1	656.51	738.98	14460		Fixation
2057647123	SMP	1	635.69	777.30	14460		Saccade
2057677520	SMP	1	636.33	777.97	14461		Saccade
2057742169	SMP	1	578.19	834.24	14462		Saccade
2057776257	SMP	1	587.48	825.22	14463		Saccade
2057809512	SMP	1	538.63	875.85	14464		Saccade
2057842824	SMP	1	565.58	861.45	14465		Saccade
2057877553	SMP	1	591.45	851.62	14466		Saccade
2057908811	SMP	1	597.62	863.57	14467		Saccade
2057942364	SMP	1	553.60	878.69	14467		Saccade
2057979096	SMP	1	553.52	880.26	14468		Saccade
2058009204	SMP	1	347.04	886.51	14469		Saccade
2058042482	SMP	1	439.18	877.55	14470		Saccade
2058078235	SMP	1	500.18	862.93	14471		Saccade
2058107771	SMP	1	515.56	882.24	14471		Saccade
2058142659	SMP	1	463.57	931.16	14472		Saccade
2058175962	SMP	1	396.84	957.70	14473		Saccade
2058209003	SMP	1	189.84	852.20	14473		Saccade
2058242704	SMP	1	322.85	829.04	14474		Saccade
2058274376	SMP	1	409.66	835.84	14475		Saccade
2058308549	SMP	1	483.04	826.31	14475		Saccade
2058341588	SMP	1	369.73	991.57	14476		Saccade
2058374106	SMP	1	255.69	1003.69	14477		Saccade
2058408796	SMP	1	122.17	1028.62	14478		Saccade
2058441680	SMP	1	-223.65	985.06	14479		Saccade
2058474964	SMP	1	-44.72	980.25	14480		Saccade
2058508622	SMP	1	-43.51	909.36	14481		Saccade
2058543924	SMP	1	48.44	863.89	14482		Saccade
2058577636	SMP	1	0.84	949.03	14483		Saccade
2058609998	SMP	1	-82.80	932.56	14484		Saccade
2058643984	SMP	1	-66.80	889.13	14485		Saccade
2058675345	SMP	1	15.28	861.97	14486		Saccade
2058708781	SMP	1	113.79	865.28	14487		Saccade
2058740562	SMP	1	221.67	854.69	14487		Saccade
2058774025	SMP	1	279.76	830.75	14488		Saccade
2058808475	SMP	1	348.94	810.33	14489		Saccade
2058841441	SMP	1	167.53	869.98	14489		Saccade
2058874193	SMP	1	47.76	1017.00	14490		Saccade
2058909321	SMP	1	125.82	963.60	14491		Saccade
2058940972	SMP	1	202.00	972.49	14492		Saccade
2058974151	SMP	1	255.40	926.30	14492		Saccade
2059010176	SMP	1	283.30	907.63	14493		Saccade
2059042255	SMP	1	309.19	917.48	14493		Saccade
2059074034	SMP	1	255.29	981.86	14494		Saccade
2059107106	SMP	1	276.09	939.04	14495		Saccade
2059141224	SMP	1	382.33	920.17	14495		Saccade
2059173880	SMP	1	394.97	906.32	14496		Saccade
2059208325	SMP	1	439.29	872.95	14497		Saccade
2059240394	SMP	1	460.55	875.73	14498		Saccade
2059272531	SMP	1	483.78	873.60	14500		Saccade
2059306660	SMP	1	512.91	862.68	14500		Saccade
2059340466	SMP	1	552.20	796.29	14501		Saccade
2059372998	SMP	1	613.55	741.33	14502		Fixation
2059406195	SMP	1	616.30	738.00	14503		Fixation
2059439663	SMP	1	619.96	739.83	14504		Fixation
2059473968	SMP	1	622.12	743.45	14505		Fixation
2059507795	SMP	1	627.28	753.51	14505		Fixation
2059543301	SMP	1	634.21	757.78	14506		Saccade
2059575011	SMP	1	600.79	747.85	14507		Saccade
2059605893	SMP	1	439.86	697.12	14507		Fixation
2059640469	SMP	1	459.08	705.21	14508		Fixation
2059676023	SMP	1	473.63	724.29	14509		Fixation
2059705536	SMP	1	490.99	732.74	14510		Fixation
2059739831	SMP	1	507.77	735.03	14511		Saccade
2059771955	SMP	1	522.12	731.85	14511		Saccade
2059805915	SMP	1	558.58	884.30	14512		Saccade
2059839317	SMP	1	571.47	741.75	14513		Fixation
2059872209	SMP	1	581.34	776.94	14514		Fixation
2059905811	SMP	1	574.05	745.14	14515		Fixation
2059938856	SMP	1	571.05	747.06	14515		Fixation
2059974178	SMP	1	572.59	744.78	14516		Fixation
2060005448	SMP	1	572.45	749.16	14517		Saccade
2060040680	SMP	1	570.65	750.34	14518		Saccade
2060073235	SMP	1	617.85	788.78	14519		Fixation
2060105747	SMP	1	643.71	801.67	14519		Fixation
2060139086	SMP	1	644.87	796.61	14520		Fixation
2060173178	SMP	1	644.31	793.19	14521		Fixation
2060205050	SMP	1	645.11	793.95	14522		Fixation
2060240036	SMP	1	641.92	792.00	14522		Fixation
2060271471	SMP	1	640.45	789.95	14523		Fixation
2060308609	SMP	1	638.20	786.55	14524		Fixation
2060338856	SMP	1	636.51	781.01	14525		Fixation
2060371704	SMP	1	632.80	773.29	14526		Fixation
2060404023	SMP	1	630.61	762.20	14527		Saccade
2060438651	SMP	1	631.78	759.02	14527		Saccade
2060474100	SMP	1	570.86	749.08	14528		Fixation
2060511757	SMP	1	557.86	732.95	14529		Fixation
2060537969	SMP	1	562.27	732.54	14530		Fixation
2060571544	SMP	1	565.83	734.94	14531		Saccade
2060606281	SMP	1	567.55	734.09	14532		Saccade
2060640037	SMP	1	632.58	719.93	14533		Fixation
2060672677	SMP	1	662.70	698.47	14534		Fixation
2060704505	SMP	1	656.35	704.43	14535		Fixation
